word,sentence,label
눈,감기와 함께 눈병이 생겨서 병원에 가서 치료를 받았다.,0
눈,그 아이는 진지한 눈빛으로 대답하며 중요한 결정을 내렸다.,0
눈,동물원에서 눈알이 크고 둥근 동물을 보니 신기하고 귀여웠다.,0
눈,하늘에서 눈송이가 조용히 떨어지는 모습을 보면서 마음이 평화로워졌다.,0
눈,눈이 피곤해서 잠시 눈을 감고 쉬기로 했다.,0
눈,강렬한 햇빛 때문에 눈이 부셔서 선글라스를 껴야 했다.,0
눈,친구의 얼굴을 자세히 보려고 눈을 크게 뜨고 가까이 갔다.,0
눈,그의 눈에는 진심이 가득 담겨 있어 말하지 않아도 마음이 전해졌다.,0
눈,"겨울이 되면 눈이 많이 내리고, 우리 가족은 함께 스키를 타러 간다.",1
눈,눈이 쌓인 길을 걸으며 아이들은 신나서 눈싸움을 했다.,1
눈,"첫 눈이 내리는 날, 집 안에서 따뜻한 코코아를 마시며 창밖을 바라봤다.",1
눈,산책하면서 눈 위에 남긴 발자국들을 보고 누가 먼저 왔는지 알아보는 재미가 있었다.,1
눈,친구가 감동적인 이야기를 들으며 눈가에 눈물이 맺히는 것을 보았다.,0
눈,그녀는 중요한 발표를 앞두고 자신감 있는 눈빛으로 무대에 섰다.,0
눈,동물원의 올빼미는 큰 눈알로 주변을 빠르게 살피고 있었다.,0
눈,영화의 감동적인 장면에서 눈물이 절로 흘러서 티슈를 찾았다.,0
눈,하늘에서 내리는 눈으로 덮인 거리를 걸으며 아름다운 겨울 풍경을 즐겼다.,1
눈,학교 운동장에서 눈으로 가득한 잔디밭에서 눈싸움을 했다.,1
눈,"겨울철에 눈을 보고 나면, 마치 세상이 마법에 걸린 듯한 기분이 든다.",1
눈,눈을 높게 쌓아 눈성을 멋지게 완성되자 친구들과 함께 사진을 찍었다.,1
불,캠핑장에서 불을 피우며 친구들과 함께 맛있는 마시멜로를 구워 먹었다.,1
불,저녁에 집에서 불을 끄고 조용한 음악을 들으면서 휴식을 취했다.,1
불,새해를 맞이하여 불꽃놀이를 보러 친구들과 함께 야경을 즐겼다.,0
불,축제에서 불꽃 놀이가 시작되자 모두가 환호하며 하늘을 바라보았다.,0
불,불꽃이 하늘에서 화려하게 터지는 모습에 모두가 감탄했다.,0
불,가을 축제에서 불꽃이 춤추듯 하늘을 가득 채우며 멋진 장관을 연출했다.,0
불,밤하늘을 수놓은 불꽃이 축제의 분위기를 더욱 특별하게 만들어 주었다.,0
불,어두운 길을 걸을 때 불빛이 비추는 방향으로 안전하게 길을 찾았다.,0
불,모닥불이 꺼지지 않도록 불씨를 잘 관리하면서 밤새 따뜻하게 지냈다.,1
불,시험 전날 불안한 마음에 제대로 잠을 잘 수 없었다.,0
불,"그 소식을 들었을 때, 마음이 불행해지고 기운이 빠졌다.",0
불,오래된 나무가 불타고 있다고 해서 모두가 안전한 거리로 대피했다.,1
불,이 의자는 앉을 때 불편해서 새로운 의자를 사기로 결정했다.,0
불,불법 주차를 하지 않기 위해 항상 지정된 주차 구역에 주차한다.,0
불,이 문제는 현재 기술로는 불가해서 해결할 방법을 찾기 어렵다.,0
불,학교 규칙을 어기면 불이익을 받을 수 있으니 항상 규칙을 잘 지켜야 한다.,0
불,그 예술 작품의 아름다움은 불가사이해서 한 번 보면 계속 기억에 남는다.,0
불,야외에서 요리를 하려면 안전하게 불을 붙여야 한다.,1
불,그 지역의 역사적인 사건은 많은 사람들에게 여전히 불명이다.,0
불,케이크에 초를 꽂고 초에 불을 붙였다.,1
불,불빛이 어두운 골목길을 밝혀 주어서 안전하게 집까지 걸어갈 수 있었다.,0
불,겨울철에는 난방을 위해 벽난로에 불을 지피고 따뜻한 시간을 보낸다.,1
불,소방관들이 화재 현장에서 불을 빠르게 진압하기 위해 열심히 노력하고 있다.,1
불,가끔 주방에서 요리할 때 불이 너무 세서 음식이 탈 뻔한 적이 있다.,1
불,불을 안전하게 지피기 위해 모닥불 주변에 불씨가 날아가지 않도록 조심해야 한다.,1
불,불씨가 갑자기 튀어서 깜짝 놀랐다.,1
물,동물원에서 물개가 재미있게 공을 튕기며 놀고 있어서 많은 사람들이 구경하고 있었다.,0
물,"바닷가에서 물개를 발견하고, 그 귀여운 모습에 모두가 감탄했다.",0
물,수족관에서 다양한 종류의 물고기를 보면서 신기하고 재미있는 시간을 보냈다.,0
물,"낚시를 하러 간 날, 큰 물고기를 잡아서 가족들과 함께 맛있게 구워 먹었다.",0
물,실험실에서 현미경으로 미생물을 관찰하며 과학의 신비를 느꼈다.,0
물,미생물들이 생태계에서 중요한 역할을 한다는 것을 배웠다.,0
물,더운 날씨에 시원한 물을 마시니 갈증이 해소되고 기분이 좋아졌다.,1
물,비가 많이 와서 강에 물이 넘쳐서 주변 도로가 침수되었다.,1
물,생일에 친구가 예쁜 선물을 주어서 정말 기뻤다.,0
물,크리스마스에 가족들에게 선물을 준비하면서 모두의 좋아할 모습이 기대되었다.,0
물,여름에 친구들과 함께 물총 싸움을 하며 신나게 놀았다.,1
물,공원에서 아이들이 물총을 가지고 뛰어놀면서 즐거운 시간을 보냈다.,1
물,학교 사물함에 중요한 물건을 보관하기 위해 자물쇠를 잠갔다.,0
물,자전거를 외부에 두고 자물쇠를 걸어 안전하게 보호했다.,0
물,더운 여름날에는 물을 자주 마셔야 탈수를 예방할 수 있다.,1
물,정원에 물을 주면서 식물들이 건강하게 자라는 모습을 볼 수 있었다.,1
물,길을 걷다가 길가에 놓인 물이 담긴 병을 발견하고 목이 마를 때 마셨다.,1
물,수영장에서 시원한 물에 몸을 담그고 나니 더위가 한결 가셨다.,1
물,"캠핑을 할 때는 식수를 충분히 준비해야 하고, 물을 깨끗하게 정수해서 사용해야 한다.",1
물,아침에 일어나자마자 차가운 물로 얼굴을 씻으니 상쾌하게 하루를 시작할 수 있었다.,1
물,운동을 마친 후에는 항상 물병에 담긴 시원한 물을 마셔서 갈증을 해소한다.,1
물,수업 중에 물병을 책상 위에 두어 필요할 때 쉽게 마실 수 있도록 했다.,1
물,강에서 물속을 들여다보니 작은 물고기들이 헤엄치는 모습이 보였다.,1
물,여름에 수영장에 들어가서 물속에서 자유롭게 떠다니며 놀았다.,1
물,폭포에서 떨어지는 물줄기를 보고 자연의 경이로움을 느꼈다.,1
물,가족과 함께 물가에서 소풍을 즐기며 시원한 바람과 파도 소리를 들었다.,1
물,아침 일찍 공원에 가니 공원 전체가 물안개로 덮여 있어 몽환적인 분위기를 자아냈다.,1
물,물안개 속에서 흐릿하게 보이는 풍경이 신비롭고 아름다웠다.,1
물,여름철에는 날씨가 너무 더워서 물주기를 자주 해야 한다.,1
물,산책을 하다가 풀밭에서 벌레에 물리다고 해서 가려움증이 심해졌다.,0
물,친구가 갑자기 벌에 물리다고 해서 얼른 응급처치를 해 주었다.,0
물,책상 위에 어지러진 물건들을 정리하고 나니 깔끔해졌다.,0
물,여행 가방에 필요한 물건을 열심히 넣었다.,0
물,"여행지에서 길을 잃었을 때, 현지 사람에게 물어보다 정확한 위치를 알게 되었다.",0
물,다양한 물질들이 서로 반응할 때 어떻게 변화하는지 연구하는 것이 흥미롭다.,0
물,화학 실험에서 물질의 성질을 정확히 분석하여 실험 결과를 기록했다.,0
물,학교에서 물리학을 배우며 물체의 운동과 힘에 대해 더 깊이 이해할 수 있었다.,0
물,물리학 실험을 통해 다양한 과학 원리를 실제로 확인해보는 시간이 재미있었다.,0
연,명절에는 가족과 함께 연을 날리며 즐거운 시간을 보냈다.,1
연,새해를 맞이하기 위해 정원에서 연을 만들어 하늘 높이 날렸다.,1
연,여름에 연못에서 피어난 연꽃이 너무 아름다워서 사진을 찍었다.,0
연,연꽃이 만개한 정원을 산책하면서 자연의 아름다움을 감상했다.,0
연,수업 중에 연필로 열심히 필기하면서 중요한 내용을 메모했다.,0
연,여름날 연못에서 피어난 연꽃이 바람에 살랑이며 아름답게 보였다.,0
연,학교에서 연극을 준비하느라 친구들과 연습을 많이 했다.,0
연,이번 주말에는 유명한 연극을 보러 가기로 했다.,0
연,그림을 그릴 때는 항상 연필로 스케치를 시작한다.,0
연,연습실에서 연기를 잘 하기 위해 계속 노력하고 있다.,0
연,가스레인지에서 나오는 연기 때문에 창문을 열어 환기시켰다.,0
연,연못가에서 가족과 함께 소풍을 하며 물속에서 헤엄치는 물고기를 보았다.,0
연,가을에 연못에 떠 있는 나뭇잎들이 멋진 풍경을 만들어 주었다.,0
연,음악회에서 피아노 연주를 들으며 감동적인 시간을 보냈다.,0
연,친구가 방과 후 연주하는 밴드의 공연을 보러 갔다.,0
연,영화관에서 연인과 함께 손을 잡고 영화를 보는 것이 좋았다.,0
연,그 사건은 1990 연도에 일어난 일이다.,0
연,학교에서 이 연도의 활동 계획을 세우고 있다.,0
연,매일 같은 시간에 피아노 연습을 하며 실력을 키우고 있다.,0
연,축구팀은 중요한 경기를 앞두고 열심히 연습하고 있다.,0
연,이 건물은 19세기 연대에 지어진 것으로 알려져 있다.,0
연,두 나라 간의 군사 연대가 강화되었다는 소식이 들렸다.,0
연,유명한 연기자가 새로 나온 드라마에 출연한다는 소식을 들었다.,0
연,그 문제와 관련된 정보를 찾으려면 연관된 자료를 조사해야 한다.,0
연,사건의 연관성을 분석하여 원인을 파악하려고 한다.,0
연,중요한 숙제의 마감일을 연장하기 위해 선생님에게 요청했다.,0
연,학교에서는 여름 방학을 연장해 주어서 더 많은 시간을 휴식할 수 있었다.,0
연,혼식 연회에서 맛있는 음식과 함께 축하의 시간을 즐겼다.,0
연,"학교 운동회에서 연 날리기 대회가 열려, 많은 학생들이 참가하여 즐거운 시간을 보냈다.",1
연,"바람이 강한 날, 하늘에서 연이 자유롭게 날아가는 모습을 보는 것이 정말 기분 좋다.",1
연,공원에서 친구들과 함께 연을 만들며 즐거운 시간을 보냈다.,1
연,"새해 첫날, 우리는 하늘에 연을 띄우며 새해의 소망을 기원했다.",1
연,색깔이 화려한 연이 하늘을 가로질러 날아가는 모습을 보니 신기하고 아름다웠다.,1
연,"어린 시절, 할아버지와 함께 만든 연을 하늘 높이 날리면서 많은 추억을 쌓았다.",1
실,친구와 함께 실로 만든 공예 작품을 교실에 전시했다.,1
실,"바느질을 할 때, 실이 엉키지 않도록 조심해야 한다.",1
실,과학 수업에서 실험실에서 다양한 실험을 진행하며 과학 원리를 배웠다.,0
실,실험실에서 새로운 화학 물질을 사용하여 실험하는 것이 흥미로웠다.,0
실,시험 결과가 기대보다 낮아서 정말 실망했다.,0
실,친구가 약속을 잊어서 실망했다고 털어놓으며 속상한 마음을 나누었다.,0
실,바느질할 때는 실의 색깔과 두께가 맞아야 예쁘게 완성된다.,1
실,친구가 선물로 준 실로 손수건을 만들어서 아주 기쁘다.,1
실,비가 와서 실내에서 영화를 보며 하루를 보내기로 했다.,0
실,실외에서 캠핑을 하면서 자연을 만끽하는 것이 너무 좋았다.,0
실,실크 소재의 스카프를 선물로 받아서 매우 고급스러워 보였다.,0
실,실크로 만든 옷은 부드럽고 편안하여 특별한 날에 입기 좋다.,0
실,책에서 배운 내용이 실제로 적용될 때 더욱 흥미롭다.,0
실,영화 속 장면과 실제 상황이 많이 다를 때가 있다.,0
실,"첫 번째 시도는 실패했지만, 계속 노력하면 성공할 수 있을 것이다.",0
실,축구 시합에서 팀의 실력이 좋아서 우승할 수 있었다.,0
실,연습을 많이 해서 실력이 향상된 것을 느꼈다.,0
실,가격이 저렴하면서도 품질이 좋은 물건을 사는 것이 실속 있는 쇼핑이다.,0
실,이번 여행에서 실속 있는 계획을 세워 비용을 절약할 수 있었다.,0
실,그 소식은 실로 놀라운 일이어서 모두가 놀라움을 감추지 못했다.,0
실,이 문제를 해결한 것은 실로 큰 성과라며 모두가 기뻐했다.,0
실,아이디어를 실제화하기 위해서는 철저한 계획과 실행이 필요하다.,0
실,연구 결과를 실제화하려면 많은 시간과 노력이 필요하다.,0
실,이론보다는 실제적인 문제 해결 방법을 배우는 것이 더 유용하다.,0
실,목표를 달성하기 위해서는 계획한 대로 실천하는 것이 중요하다.,0
실,환경 보호를 위해 매일 작은 것부터 실천하려고 한다.,0
실,중요한 발표를 위해 준비한 내용을 실행하며 자신감을 갖기 위해 연습했다.,0
실,"실행 계획을 세운 후, 매일 조금씩 목표를 달성하기 위해 노력했다.",0
실,여름방학 계획을 세워 그 계획을 실행했다.,0
실,실로 만든 수세미는 부드럽고 세척력이 뛰어나서 매우 유용하다.,1
실,엄마는 실로 손수건을 정성껏 만들어 주셨다.,1
실,친구가 직접 실로 짠 스카프를 선물해 주어서 감동했다.,1
실,새로 산 실로 블라우스를 수선하니 훨씬 더 깔끔해졌다.,1
실,실이 끊어져서 바느질이 중단된 부분을 다시 시작해야 했다.,1
실,바느질할 때 실이 엉키지 않도록 조심해야 한다.,1
종,새로운 노트를 사면서 예쁜 종이로 된 표지를 고르는 것이 즐거웠다.,0
종,다양한 종교가 공존하는 나라에서 서로 다른 문화를 경험할 수 있었다.,0
종,카페에서 커피를 사면서 종이컵을 사용해 편리하게 음료를 마셨다.,0
종,교회에서 울리는 종 소리가 평화로운 아침을 알렸다.,1
종,미술 시간에 종이접기를 하며 다양한 동물 모양을 만들어 보았다.,0
종,포장할 때 종이테이프를 사용하여 선물의 포장을 깔끔하게 마무리했다.,0
종,이 보고서는 프로젝트의 결과를 종합적으로 분석하여 작성되었다.,0
종,그 회사는 본사의 종속 하에 운영되며 정책을 따르기로 했다.,0
종,건강 검진을 받기 위해 근처 종합병원에 방문했다.,0
종,레스토랑에서 친절한 종업원이 빠르게 주문을 받아주었다.,0
종,시장에서는 다양한 종류의 과일을 만나볼 수 있어 선택이 즐거웠다.,0
종,정원에 새로운 꽃을 심기 위해 다양한 종자를 준비했다.,0
종,학교 운동장에서 친구들과 함께 종이비행기를 날리며 재미있게 놀았다.,0
종,선물을 포장하기 위해 큰 종이 상자에 담아서 주었다.,0
종,방학 동안 읽을 종이책을 여러 권 사서 읽는 것이 기대된다.,0
종,학교에서 수업이 시작되기 전에 종이 울리며 학생들이 교실로 들어갔다.,1
종,교회에서 종이 울리는 소리가 멀리까지 들려 평화로운 분위기를 만들어 주었다.,1
종,상점의 문에 달려 있는 종이 손님이 들어올 때마다 조용히 소리를 냈다.,1
종,축제에서 사람들의 관심을 끌기 위해 종을 크게 울리며 행사를 알렸다.,1
종,저녁 시간이 되자 집의 문 앞에 걸린 종이 저녁 식사를 알리는 소리를 냈다.,1
종,집에서 나가면서 문 옆에 있는 작은 종을 조심스럽게 울려 다른 가족들에게 알렸다.,1
종,복도에서 친구와 대화를 하다가 수업종이 울려서 급하게 교실로 들어갔다.,1
북,"북극곰은 차가운 얼음 위에서 생활하며, 두꺼운 털로 몸을 따뜻하게 해요.",0
북,나는 다큐멘터리에서 북극곰이 사냥하는 모습을 보고 신기했어요.,0
북,"거북이는 천천히 걸어가지만, 꾸준히 가면 언젠가 목적지에 도착할 거예요.",0
북,나는 물속에서 헤엄치는 거북이를 보고 싶어서 아쿠아리움에 갔어요.,0
북,음악 시간에 선생님이 북을 치는 방법을 가르쳐 주셨어요.,1
북,나는 큰 북 소리가 나면 마음이 두근두근해요.,1
북,노트북으로 영화를 보니 정말 재미있었어요.,0
북,나는 오늘 노트북으로 학교 과제를 했어요.,0
북,뉴스에서 북한의 날씨를 보니 눈이 많이 내리고 있었어요.,0
북,학교에서 북한에 대해 배우면서 남북한의 차이에 대해 알게 되었어요.,0
북,우리 집 창문에서 북쪽을 보면 멋진 산이 보여요.,0
북,지도에서 북쪽을 찾아보니 우리가 갈 곳이 멀지 않아서 기뻤어요.,0
북,북극은 겨울에 밤이 길고 낮이 짧아요.,0
북,나는 맑은 날 밤하늘에서 북두칠성을 쉽게 찾을 수 있어요.,0
북,"북극해는 두꺼운 얼음으로 덮여 있으며, 많은 해양 생물이 살고 있어요.",0
북,항해사들은 옛날에 북극성을 보고 방향을 잡았어요.,0
북,북방 지역은 겨울에 눈이 많이 내리고 매우 추워요.,0
북,북반구에서는 여름에 낮이 길고 겨울에 밤이 길어요.,0
북,"북경은 중국의 수도로, 역사적인 명소가 많아요.",0
북,"북태평양은 거대한 바다로, 많은 섬나라들이 위치해 있어요.",0
북,북유럽 국가들은 추운 기후와 아름다운 자연경관으로 유명해요.,0
북,나는 축제에서 커다란 북 소리를 듣고 흥이 났어요.,1
북,음악 시간에 친구들이 함께 북을 두드리며 연주했어요.,1
북,북을 치는 리듬에 맞춰 사람들이 춤을 추기 시작했어요.,1
북,전통 음악 공연에서 멋진 북 연주를 감상했어요.,1
북,나는 북을 두드릴 때마다 손에 진동이 느껴져서 신기했어요.,1
북,행진 중에 북을 치는 소리가 점점 크게 들려왔어요.,1
북,축구 경기 응원단이 북을 치며 팀을 응원했어요.,1
북,어린이날 행사에서 아이들이 작은 북을 두드리며 놀이를 즐겼어요.,1
북,공연에서 드러머가 북을 힘차게 치며 무대를 압도했어요.,1
책,회의에서 맡은 일에 대해 책임을 다해야 한다.,0
책,잘못된 결정에 대한 책임은 결국 나에게 돌아왔다.,0
책,부모는 자녀의 행동에 대해 일정 부분 책임이 있다.,0
책,그는 상대 팀의 허점을 파고드는 책략을 사용해 경기를 이겼다.,0
책,정치인들이 선거에서 이기기 위해 다양한 책략을 구사했다.,0
책,정부는 새로운 경제 정책을 발표해 국민들의 관심을 끌었다.,0
책,환경 보호 정책은 우리가 지구를 지키는 데 중요한 역할을 한다.,0
책,상황이 악화되자 그는 궁책으로 위험한 결정을 내렸다.,0
책,궁책에 몰린 왕은 결국 항복을 선택할 수밖에 없었다.,0
책,선생님께 책망을 들은 후 그는 고개를 숙였다.,0
책,친구에게 거짓말을 해서 책망을 받았다.,0
책,필책으로 꼽히는 전략 덕분에 전투에서 승리했다.,0
책,필책을 내세운 장군은 적군을 효과적으로 무찔렀다.,0
책,책사는 왕에게 중요한 조언을 아끼지 않았다.,0
책,책사의 전략 덕분에 나라가 위기에서 벗어났다.,0
책,나는 새로 산 책상을 내 방에 놓았다.,0
책,책장을 정리하다가 오랫동안 잊고 있던 책을 발견했다.,1
책,내 방과 어울리는 노란색 책꽂이를 샀다,1
책,책갈피를 사용해서 내가 읽던 페이지를 표시했다.,1
책,책벌레가 책 속에 들어가서 깜짝 놀랐다.,1
책,새로운 책가방을 사서 학교에 다니기 더 편해졌다.,0
책,주말에 동네 책방에 가서 재미있는 책을 찾았다.,1
책,책무를 잘 수행하기 위해 열심히 공부했다.,0
책,책받침에 그림이 그려져 있어서 재미있게 공부할 수 있었다.,0
책,나는 학교에서 읽기 숙제를 위해 책을 빌렸다.,1
책,엄마가 새로 사온 책을 보니 표지가 아주 예뻐요.,1
책,책 속에서 나오는 이야기가 너무 재미있어서 한 번에 다 읽었어요.,1
책,도서관에서 찾은 책이 아주 유익해서 친구들에게 추천해 주었어요.,1
책,내 방에 있는 책들은 모두 책장에 정리해 놓았어요.,1
책,주말에는 책을 읽으며 편안한 시간을 보냈어요.,1
책,수업 중에 공책에 중요한 내용을 열심히 적었어요.,1
책,학교에서 수업 시간에 공책에 필기한 내용이 시험 준비에 많은 도움이 되었어요.,1
펜,볼펜으로 글씨를 쓰니 매우 편리했어요.,1
펜,시험 준비할 때 볼펜을 사용해 중요한 부분을 표시했어요.,1
펜,펜촉이 부러져서 새로 교체해야 했어요.,1
펜,펜촉이 너무 뾰족해서 손에 상처가 날 뻔했어요.,1
펜,색깔이 다양한 마커펜으로 그림을 그려 보았어요.,1
펜,학교 프로젝트에서 마커펜을 사용해 자료를 정리했어요.,1
펜,터치펜을 사용해 태블릿에서 그림을 그렸어요.,1
펜,수업 중 터치펜으로 디지털 노트를 작성했어요.,1
펜,펜대에 이름을 새기면 누가 잃어버려도 쉽게 찾을 수 있어요.,1
펜,펜대가 금속으로 되어 있어 오래 사용할 수 있을 것 같아요.,1
펜,책상 위의 펜홀더가 정리되어 있어서 편리해요.,1
펜,펜슬로 스케치를 하고 색칠을 했어요.,1
펜,잉크펜으로 서명을 하니 문서가 더 공식적으로 보였어요.,1
펜,주말에 가족과 함께 바닷가 근처의 펜션에 갔어요.,0
펜,펜션에서 아침 식사를 하며 멋진 경치를 즐겼어요.,0
펜,새로 이사 간 건물의 펜트하우스에서 서울 시내를 한눈에 볼 수 있었어요.,0
펜,친구의 생일 파티를 펜트하우스에서 열어서 멋진 시간을 보냈어요.,0
펜,정원을 꾸미기 위해 예쁜 펜스를 설치했어요.,0
펜,펜스가 있는 곳에서 강아지가 마음껏 뛰어놀 수 있어요.,0
펜,집 벽에 펜넬을 설치해 그림을 걸어두었어요.,0
펜,새로운 펜넬에 사진을 붙여서 방을 장식했어요.,0
펜,정원에 펜지를 심어서 화사한 색깔로 꾸몄어요.,0
펜,봄이 되면 펜지가 만개하여 꽃밭이 아름다워요.,0
펜,학교에서 펜으로 중요한 내용을 노트에 적었어요.,1
펜,생일 선물로 예쁜 펜을 받아서 기분이 좋았어요.,1
펜,친구와 함께 펜을 교환하며 재미있는 이야기를 나누었어요.,1
펜,펜데믹으로 인해 많은 사람들이 집에서 원격으로 일을 하게 되었다.,0
펜,펜데믹동안 우리는 마스크를 착용하고 손을 자주 씻는 것이 중요하다는 것을 배웠다.,0
붓,붓기가 가라앉을 때까지 기다려야 했어요.,0
붓,오래 서 있으면 다리가 붓는다는 걸 느꼈어요.,0
붓,물을 붓다가 컵이 가득 차서 넘칠 뻔했어요.,0
붓,다친 부위가 계속 붓다 보니 빨리 병원에 갔다.,0
붓,감기에 걸려서 코가 많이 붓고 아팠어요.,0
붓,새로 산 신발을 신고 걸으니 발이 많이 붓다.,0
붓,운동 후에 발목의 붓기 때문에 발을 쉬게 하고 얼음찜질을 했어요.,0
붓,친구가 내 생일 축하를 위해 붓으로 직접 쓴 카드와 함께 축하 메시지를 전해줘서 정말 기뻤어요.,1
붓,장시간 서 있으면 발이 붓기 때문에 편안한 신발을 신는 것이 중요해요.,0
붓,부상 때문에 손목이 붓고 움직이기 어려웠어요.,0
붓,그림을 그릴 때 붓으로 세밀한 부분을 다듬었어요.,1
붓,"수채화 작업을 할 때, 다양한 크기의 붓을 사용해야 해요.",1
붓,아이는 물감이 묻은 붓으로 종이에 그림을 그리는 것을 좋아해요.,1
붓,화가가 붓을 이용해 아름다운 풍경을 그렸어요.,1
붓,화가는 여러 종류의 붓을 가지고 다니며 작업을 했어요.,1
붓,"그림을 완성한 후, 붓에 남은 물감이 마음에 들지 않았어요.",1
붓,붓에 물감을 잘 묻혀서 고르게 색칠을 시작했어요.,1
자,사자는 동물원에서 가장 인기가 많은 동물 중 하나예요.,0
자,야자수 아래서 시원한 바람을 느끼며 쉬었어요.,0
자,저녁으로 감자를 구워서 맛있게 먹었어요.,0
자,감자튀김을 먹으면서 영화를 보니 정말 즐거웠어요.,0
자,피자를 시켜서 친구들과 함께 파티를 했어요.,0
자,자유의 여신상은 뉴욕의 상징적인 관광 명소예요.,0
자,오늘 자전거를 타고 공원에 다녀왔어요.,0
자,새로운 모자를 사서 외출할 때 쓰기 좋아요.,0
자,공부할 때 자를 사용해 정확한 선을 그렸어요.,1
자,삼각자를 사용하여 각도를 정확히 측정했어요.,1
자,문을 잠그기 위해 자물쇠를 잘 채워야 해요.,0
자,냉장고에 붙은 자석으로 사진을 고정했어요.,0
자,의자에 앉아서 편안하게 책을 읽었어요.,0
자,빗자루로 바닥을 쓸어 깨끗하게 청소했어요.,0
자,오늘은 친구랑 자전거를 타고 놀았다.,0
자,엄마가 나에게 맛있는 자두를 주셨다.,0
자,학교에서 자석을 이용한 실험을 했다.,0
자,내일은 일찍 일어나자고 다짐했다.,0
자,집에 돌아오자마자 손을 씻었다.,0
자,나는 자주 가는 공원에서 산책을 했다.,0
자,방을 깨끗이 정리하고 자러 갔다.,0
자,오늘은 자습 시간에 책을 많이 읽었다.,0
자,형이랑 같이 자장면을 먹으러 갔다.,0
자,선생님이 자주 하시는 말씀을 기억했다.,0
자,오늘은 새로운 자격증 공부를 시작했다.,0
자,집에 와서 숙제를 끝내고 자판을 두드리며 게임을 했다.,0
자,동생이랑 자주 가는 카페에서 음료를 마셨다.,0
자,내가 가장 좋아하는 과일은 자몽이다.,0
자,밤이 되자 별이 하나둘씩 보였다.,0
자,오늘도 열심히 공부하자고 결심했다.,0
자,자갈길을 걸으면서 친구랑 이야기를 나눴다.,0
자,친구가 준 자랑스러운 선물을 자랑했다.,0
자,자리에 앉자마자 책을 꺼내 읽었다.,0
자,동생이 자꾸 내 방에 들어와서 조금 짜증이 났다.,0
자,친구가 자장가를 불러줘서 빨리 잠들었다.,0
자,우리는 환경을 보호하기 위해 자원을 아껴 써야 한다.,0
자,학교 앞에 새로 생긴 자판기에서 음료수를 뽑았다.,0
자,나는 어른이 되면 자립해서 혼자 살고 싶다.,0
자,방학 동안 친구들과 함께 자원봉사를 다녀왔다.,0
자,나무가 봄이 되자 더 크게 자라기 시작했다.,0
자,형은 대학교에 다니면서 자취하고 있다.,0
자,경찰서에 범인이 스스로 자수했다.,0
자,나는 처음 만난 친구들과도 자연스럽게 대화를 나눴다.,0
자,가족들과 함께 산에 올라가서 아름다운 자연을 감상했다.,0
자,오늘 수업 시간에 선생님이 자로 길이를 재는 방법을 가르쳐 주셨다.,1
자,친구가 자를 빌려 달라고 해서 빌려줬다.,1
자,나는 자를 사용해 책상 위에 있는 물건들의 길이를 쟀다.,1
자,수학 문제를 풀 때 직선을 그리려고 자를 꺼냈다.,1
자,자로 선을 곧게 그리니까 그림이 훨씬 예뻐졌다.,1
자,책상 서랍 안에 있는 자가 어디 갔는지 찾을 수가 없었다.,1
자,나는 자를 사용해서 공책의 여백을 정확하게 맞췄다.,1
톱,내가 좋아하는 가수가 이번 주 음악 순위에서 톱을 차지했다.,0
톱,친구가 반에서 성적 톱을 놓치지 않았다.,0
톱,요즘 가장 인기 있는 드라마가 시청률 톱을 기록하고 있다.,0
톱,그 배우는 영화계에서 언제나 톱의 자리를 지킨다.,0
톱,톱 모델이 무대 위에서 멋지게 걸었다.,0
톱,오늘 체육 시간에 선생님이 스톱워치로 우리 달리기 시간을 재주셨다.,0
톱,나는 공부할 때 스톱워치를 켜서 시간을 관리하며 집중했다.,0
톱,친구와 스톱 워치를 이용해 누가 더 빨리 퍼즐을 맞추는지 대결했다.,0
톱,아빠는 정원에서 나무를 자르려고 톱을 꺼내셨다.,1
톱,우리는 캠핑장에서 나무를 자르기 위해 작은 톱을 챙겼다.,1
톱,목수가 나무 판자를 톱으로 정확하게 잘랐다.,1
톱,오늘 과학 시간에 선생님이 나무를 자르는 톱의 원리에 대해 설명해 주셨다.,1
톱,톱날이 무뎌져서 더 이상 나무를 자를 수 없었다.,1
톱,형이 나무 조각을 다듬으려고 열심히 톱질을 했다.,1
톱,낡은 톱날로는 나무를 자르는 데 시간이 오래 걸렸다.,1
톱,목공 작업을 하기 전에 먼저 톱날의 상태를 점검했다.,1
톱,아빠가 직접 만든 책장을 완성하기 위해 톱질을 하셨다.,1
피,오늘 저녁에는 피망이 들어간 채소 볶음을 먹었다.,0
피,친구 생일 파티에서 맛있는 피자를 나눠 먹었다.,0
피,아침에 일어나서 따뜻한 커피 한 잔을 마셨다.,0
피,학교에서 열린 체육 대회에서 1등 트로피를 받았다.,0
피,엄마가 새로운 원피스를 사주셔서 기분이 좋았다.,0
피,나는 매일 피아노 연습을 열심히 하고 있다.,0
피,어제 작은 상처에서 피가 나서 밴드를 붙였다.,1
피,피망과 함께 만든 샐러드가 정말 맛있었다.,0
피,오늘 점심으로 치즈 피자를 주문해서 맛있게 먹었다.,0
피,친구와 함께 커피숍에서 커피를 마시며 이야기했다.,0
피,학예회에서 멋진 공연을 하고 트로피를 받았다.,0
피,여름에 시원하게 입을 수 있는 원피스를 새로 샀다.,0
피,방에서 피아노를 치면서 음악을 즐겼다.,0
